article_id,tweet_id,relevance_score,tweet,clean_text
35de6aea-82a0-41a8-9af8-38773e1dfc2c,6.48669e+17,0,Ex-Princeton student sentenced to 5 years for mailroom drug bust http://t.co/5e7CCpBUOB,student sentenc to year for mailroom drug bust http
35de6aea-82a0-41a8-9af8-38773e1dfc2c,6.48669e+17,0,@ealboim makes perfect sense. He's the best. And this debate used same format as previous consortium debates. 1x1 + open debate. Worked.,ealboim make perfect sens he the best and thi debat use same format as previou consortium debat open debat work
35de6aea-82a0-41a8-9af8-38773e1dfc2c,6.48675e+17,0,@lifeinanutshel Right? I got totally lucky and just snapped it at exactly the right moment.,lifeinanutshel right i got total lucki and just snap it at exactli the right moment
35de6aea-82a0-41a8-9af8-38773e1dfc2c,6.48677e+17,0,Think the Pirates have left as many on base as the Packers have points tonight.,think the pirat have left as mani on base as the packer have point tonight
35de6aea-82a0-41a8-9af8-38773e1dfc2c,6.49213e+17,0,@topquark @PKinbangkok been like that for ages -- can use VPN or get a paid account using overseas bank account,topquark pkinbangkok been like that for age can use vpn or get a paid account use oversea bank account
35de6aea-82a0-41a8-9af8-38773e1dfc2c,6.4931e+17,1,On-campus residency requirements can be a burden for low-income college students.  http://t.co/CIlhUnnC1o,resid requir can be a burden for colleg student http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.38832e+17,2,RT @nytfood: NEW: Save recipes from any website to your NYT Cooking recipe box. Get started: http://t.co/0eGMBADb08,rt nytfood new save recip from ani websit to your nyt cook recip box get start http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.3926e+17,1,I ❤️ Cooking for ❤️ ones 😊,i cook for one
3a87affa-bcb1-46ad-a999-4a1e03869477,6.39269e+17,2,"Cooking the Books: Sugar and warming spices make everything nice in new cookbook
 http://t.co/HaMILI4pMZ #life http://t.co/8vxb3n6qZe",cook the book sugar and warm spice make everyth nice in new cookbook http life http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.39551e+17,1,"Are you doing any weekend cooking or need a potluck dish for Labor Day?
Try one of my super delicious clean... http://t.co/SHcnelYaNc",are you do ani weekend cook or need a potluck dish for labor day tri one of my super delici clean http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.3967e+17,1,PM to a kid who won cooking contest: how come you got interest in cooking? what is your favourite dish? http://t.co/8Eiimlk9PM,pm to a kid who won cook contest how come you got interest in cook what is your favourit dish http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.39944e+17,2,What’s your favorite game day recipe? Be a part of our annual Game Day Favorites Cookbook and submit your recipes to recipes@tribweb.com,what s your favorit game day recip be a part of our annual game day favorit cookbook and submit your recip to recip
3a87affa-bcb1-46ad-a999-4a1e03869477,6.40774e+17,0,"RT @sharpfang: and Australia's Intellectuals of Conscience? Busy$ with US war-PR, idiot quiz-shows and cooking cooking, cooking...  https:/…",rt sharpfang and australia intellectu of conscienc busi with us idiot and cook cook cook http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.41397e+17,2,What’s your favorite game day recipe? Be a part of our annual Game Day Favorites Cookbook and submit your recipes to recipes@tribweb.com,what s your favorit game day recip be a part of our annual game day favorit cookbook and submit your recip to recip
3a87affa-bcb1-46ad-a999-4a1e03869477,6.42746e+17,1,"I know the difference between “cooking” and “house fire.” I wish my smoke alarm did, too.",i know the differ between cook and hous i wish my smoke alarm did too
3a87affa-bcb1-46ad-a999-4a1e03869477,6.42809e+17,1,I LIKE COOKING,i like cook
3a87affa-bcb1-46ad-a999-4a1e03869477,6.42955e+17,2,Finally a non working Sunday!! Cooking frm Zarine Khans cookbook.. Really great recipes.. N some ingredients aren't banned as yet!😜,final a non work sunday cook frm zarin khan cookbook realli great recip n some ingredi are ban as yet
3a87affa-bcb1-46ad-a999-4a1e03869477,6.43096e+17,0,Fancy! @kingdoobz,fanci kingdoobz
3a87affa-bcb1-46ad-a999-4a1e03869477,6.43245e+17,1,Cooking up breakfast http://t.co/ML5at2UQbP,cook up breakfast http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.43422e+17,1,Never leave a pan unattended whilst cooking. It only takes a second to cause an accident.,never leav a pan unattend whilst cook it onli take a second to caus an accid
3a87affa-bcb1-46ad-a999-4a1e03869477,6.43928e+17,2,I must bring a beef roast to someone tonight. I lack the wisdom of those with Jewish moms. cooking it like my Appalachian ppl do 4 squirrels,i must bring a beef roast to someon tonight i lack the wisdom of those with jewish mom cook it like my appalachian ppl do squirrel
3a87affa-bcb1-46ad-a999-4a1e03869477,6.43974e+17,1,@ZLow4sho I smell what you're cooking. And I dig it.,i smell what you cook and i dig it
3a87affa-bcb1-46ad-a999-4a1e03869477,6.44254e+17,1,In which @SamSifton answers two cooking questions I wondered about but never asked: http://t.co/HLOVvfBghE,in which samsifton answer two cook question i wonder about but never ask http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.45316e+17,1,What's cooking,what cook
3a87affa-bcb1-46ad-a999-4a1e03869477,6.45598e+17,2,"on food blogs and cooking sites, seeing ""but the effort is worth it"" means I close the page",on food blog and cook site see but the effort is worth it mean i close the page
3a87affa-bcb1-46ad-a999-4a1e03869477,6.459e+17,2,"RT @THMetroPlus: Zarine Khan and her new cookbook — cooking secrets, family and more. http://t.co/Ntw4JUJvmI http://t.co/kXiumzPrIN",rt thmetroplu zarin khan and her new cookbook cook secret famili and more http http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.46507e+17,0,Fancy word for fancy door https://t.co/gmNkuf3pTK,fanci word for fanci door http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.46642e+17,0,"“I never said most of the things I said.” 
“Why buy good luggage?  You only use it when you travel.”
#YogiBerraWisdom",i never said most of the thing i whi buy good luggag you onli use it when you yogiberrawisdom
3a87affa-bcb1-46ad-a999-4a1e03869477,6.4665e+17,0,"@frankieboyle @IanBarr67 my dad said ""he fucked a dead kid?"" I said ""no dad pig!"" I stopped corrected him - could have been my dad said it",frankieboyl my dad said he fuck a dead kid i said no dad pig i stop correct him could have been my dad said it
3a87affa-bcb1-46ad-a999-4a1e03869477,6.4665e+17,0,"RT @dbnfarms: @BGrete but he once said ""most of the things I said I never said"" #RIPYogi",rt dbnfarm bgrete but he onc said most of the thing i said i never said ripyogi
3a87affa-bcb1-46ad-a999-4a1e03869477,6.46715e+17,0,"Britton asked if Luke Sharpnack had anything to do with Tallman's death, he said ""No.""",britton ask if luke sharpnack had anyth to do with tallman death he said no
3a87affa-bcb1-46ad-a999-4a1e03869477,6.46724e+17,0,"RIP Yogi Berra, gone at 90 years old, who once said, ""“I never said most of the things I said.” And I enjoyed everyone of them.",rip yogi berra gone at year old who onc said i never said most of the thing i and i enjoy everyon of them
3a87affa-bcb1-46ad-a999-4a1e03869477,6.46811e+17,0,But the Estonians said it was over! https://t.co/XYSXJRwtvn,but the estonian said it wa over http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.46823e+17,0,@staceyNYCDC you said it.,staceynycdc you said it
3a87affa-bcb1-46ad-a999-4a1e03869477,6.46941e+17,2,@eilishilditch 🙌🏼 which recipe you cooking up next?,eilishilditch which recip you cook up next
3a87affa-bcb1-46ad-a999-4a1e03869477,6.4834e+17,1,@fess99 no recipe.  Her cooking is all in her mind.,no recip her cook is all in her mind
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48352e+17,1,"@twyodor @surajmenon @gauravsabnis @krtgrphr then how do you diss it before you watch it? the way I see it, the cooking is only incidental +",twyodor surajmenon gauravsabni krtgrphr then how do you diss it befor you watch it the way i see it the cook is onli incident
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48521e+17,1,RT @MirrorMoney: Don't fancy cooking tonight? Tuck into a FREE pizza from Pizza Hut instead: http://t.co/bFCtm31G7U http://t.co/P2lt263p1F,rt mirrormoney do fanci cook tonight tuck into a free pizza from pizza hut instead http http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48669e+17,0,RT @WeAreCardiff: Swap it! Get in on the design competition from @GreenCityEvents  http://t.co/lvpWl9Qe5O,rt wearecardiff swap it get in on the design competit from greencityev http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48669e+17,0,am loving @BernieSanders,am love berniesand
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48669e+17,0,well that's a pretty normal average videogame controller that is not weird if I ever seen one http://t.co/R2anE8zavv,well that a pretti normal averag videogam control that is not weird if i ever seen one http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48669e+17,0,Ex-Princeton student sentenced to 5 years for mailroom drug bust http://t.co/5e7CCpBUOB,student sentenc to year for mailroom drug bust http
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48669e+17,0,@ealboim makes perfect sense. He's the best. And this debate used same format as previous consortium debates. 1x1 + open debate. Worked.,ealboim make perfect sens he the best and thi debat use same format as previou consortium debat open debat work
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48675e+17,0,@lifeinanutshel Right? I got totally lucky and just snapped it at exactly the right moment.,lifeinanutshel right i got total lucki and just snap it at exactli the right moment
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48677e+17,0,Think the Pirates have left as many on base as the Packers have points tonight.,think the pirat have left as mani on base as the packer have point tonight
3a87affa-bcb1-46ad-a999-4a1e03869477,6.48871e+17,0,"@iainmacwhirter It shouldn’t be, though. And I never said I was the only one.",iainmacwhirt it shouldn t be though and i never said i wa the onli one
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38502e+17,1,MTV confirms Nicki Minaj and Miley Cyrus drama was all REAL: http://t.co/DJ83dR7LFw,mtv confirm nicki minaj and miley cyru drama wa all real http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38508e+17,1,"No, Miley Cyrus wasn’t “whitesplaining” to Nicki Minaj http://t.co/ay0IzDEqvO http://t.co/kIRAkcPcGw",no miley cyru wasn t whitesplain to nicki minaj http http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38532e+17,0,"So, was that tense Nicki Minaj/Miley Cyrus moment REAL last night? http://t.co/QhuQm21MRH http://t.co/HBqxj7LnZ3",so wa that tens nicki cyru moment real last night http http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38532e+17,0,Watch Nicki Minaj call out Miley Cyrus at the #VMAs: http://t.co/2FUzA1Gm4o http://t.co/QFaq83Gs9G,watch nicki minaj call out miley cyru at the vma http http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38555e+17,0,"HOLLYWOOD: Bile doth overflow, Sunset &amp; Western, @ a car crash. Now a fight. LAPD enrte.",hollywood bile doth overflow sunset amp western a car crash now a fight lapd enrt
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38654e+17,0,np: Miley Cyrus &amp; Her Dead Petz,np miley cyru amp her dead petz
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38704e+17,0,Nicki Minaj takes on Miley Cyrus at the #VMAs: http://t.co/XgwnanonLH http://t.co/2vVa9M3P0G,nicki minaj take on miley cyru at the vma http http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38733e+17,1,RT @blackvoices: Nicki Minaj has every right to be pissed at Miley Cyrus - by @CurlyCrayy  http://t.co/NIuG3qgrq3,rt blackvoic nicki minaj ha everi right to be piss at miley cyru by curlycrayi http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38769e+17,2,"Miley Cyrus, Nicki Minaj, Taylor Swift Feuds, Weed, Etc Didn’t Help: VMA Ratings Down 38% http://t.co/GhSw2xPtex",miley cyru nicki minaj taylor swift feud weed etc didn t help vma rate down http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.38795e+17,0,"According To MTV, The Nicki Minaj vs. Miley Cyrus Stunt Was All REAL!!! http://t.co/BNg7qUQ5XQ",accord to mtv the nicki minaj miley cyru stunt wa all real http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.39103e+17,0,REVEALED: What Nicki Minaj and Miley Cyrus are beefing about | Post-Nigeria http://t.co/zQurKFZiYx http://t.co/AB8NRcZeD7,reveal what nicki minaj and miley cyru are beef about http http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.3912e+17,1,REVEALED: What Nicki Minaj and Miley Cyrus are beefing about | Post-Nigeria http://t.co/zQurKFZiYx,reveal what nicki minaj and miley cyru are beef about http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.39133e+17,1,REVEALED: What Nicki Minaj and Miley Cyrus are beefing about http://t.co/w1LFbUV3sx,reveal what nicki minaj and miley cyru are beef about http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.39134e+17,0,"Azealia Banks on Taylor Swift, Nicki Minaj and Miley Cyrus: ""You all make basic music"" http://t.co/iDSHKs17Qv",azealia bank on taylor swift nicki minaj and miley cyru you all make basic music http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.39167e+17,0,"Azealia Banks thinks Nicki Minaj, Taylor Swift and Miley Cyrus make basic music: http://t.co/BSI9Bsd1As",azealia bank think nicki minaj taylor swift and miley cyru make basic music http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.39215e+17,0,"Azealia Banks calls out Nicki Minaj, Miley Cyrus and Taylor Swift for their ""basic ass music"": http://t.co/7zyeiQoFdZ",azealia bank call out nicki minaj miley cyru and taylor swift for their basic ass music http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.39348e+17,0,"Azealia Banks Says Nicki Minaj, Miley Cyrus And Taylor Swift All Make “Basic A$$ Music” http://t.co/yjS7bTkatm",azealia bank say nicki minaj miley cyru and taylor swift all make basic a music http
3d264ea6-0679-45da-a1d9-4a16007458f5,6.39356e+17,0,"Azealia Banks says Miley Cyrus, Taylor Swift and Nicki Minaj all make 'basic ass music' http://t.co/oDr0GcdpJ0",azealia bank say miley cyru taylor swift and nicki minaj all make ass music http
